1,0,0.000229991
2,0,0.000459982
3,0,0.000689972
4,0,0.000919963
5,0,0.001149954
6,0,0.001379945
7,0,0.001609936
8,0,0.001839926
9,0,0.002069917
10,0,0.002299908
11,2.06E-06,0.002529899
12,2.06E-06,0.00275989
13,1.64E-04,0.00298988
14,7.50E-04,0.003219871
15,0.001223478,0.003449862
16,0.001223478,0.003679853
17,0.002135395,0.003909844
18,0.002201962,0.004139834
19,0.002201962,0.004369825
20,0.002201962,0.004599816
21,0.002279389,0.004829807
22,0.002418819,0.005059798
23,0.002418819,0.005289788
24,0.003619143,0.005519779
25,0.003789937,0.00574977
26,0.003789937,0.005979761
27,0.003875851,0.006209752
28,0.003945703,0.006439742
29,0.003945703,0.006669733
30,0.003945703,0.006899724
31,0.004106872,0.007129715
32,0.004106872,0.007359706
33,0.004297954,0.007589696
34,0.004297954,0.007819687
35,0.004596543,0.008049678
36,0.004666548,0.008279669
37,0.005396155,0.00850966
38,0.005396155,0.00873965
39,0.005814816,0.008969641
40,0.006190032,0.009199632
41,0.006190032,0.009429623
42,0.006190032,0.009659614
43,0.009251877,0.009889604
44,0.009251877,0.010119595
45,0.009904923,0.010349586
46,0.009904923,0.010579577
47,0.009904923,0.010809568
48,0.009904923,0.011039558
49,0.010164105,0.011269549
50,0.015675834,0.01149954
51,0.023927796,0.011729531
52,0.023927796,0.011959522
53,0.024051959,0.012189512
54,0.024051959,0.012419503
55,0.024051959,0.012649494
56,0.024051959,0.012879485
57,0.024211208,0.013109476
58,0.025262361,0.013339466
59,0.025414891,0.013569457
60,0.025983922,0.013799448
61,0.025983922,0.014029439
62,0.025983922,0.01425943
63,0.025983922,0.01448942
64,0.025983922,0.014719411
65,0.031577906,0.014949402
66,0.031577906,0.015179393
67,0.033324952,0.015409384
68,0.033324952,0.015639374
69,0.045091369,0.015869365
70,0.045106459,0.016099356
71,0.04650118,0.016329347
72,0.047341281,0.016559338
73,0.047341281,0.016789328
74,0.047341281,0.017019319
75,0.047341281,0.01724931
76,0.047341281,0.017479301
77,0.054756511,0.017709292
78,0.066461345,0.017939282
79,0.070342346,0.018169273
80,0.070342346,0.018399264
81,0.073527404,0.018629255
82,0.073527404,0.018859246
83,0.073527404,0.019089236
84,0.083572207,0.019319227
85,0.086179977,0.019549218
86,0.101920347,0.019779209
87,0.102655821,0.0200092
