1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,9.401534273078366E-6
57,9.401534273078366E-6
58,1.5998884017704058E-4
59,1.5998884017704058E-4
60,1.5998884017704058E-4
61,1.5998884017704058E-4
62,1.5998884017704058E-4
63,1.5998884017704058E-4
64,1.5998884017704058E-4
65,1.5998884017704058E-4
66,1.5998884017704058E-4
67,1.5998884017704058E-4
68,1.5998884017704058E-4
69,1.5998884017704058E-4
70,1.5998884017704058E-4
71,3.949855716987598E-4
72,3.949855716987598E-4
73,4.846191600549405E-4
74,0.001443399463324673
75,0.0017558666857725113
76,0.0017558666857725113
77,0.0017558666857725113
78,0.0017558666857725113
79,0.0017558666857725113
80,0.0017738998617053468
81,0.002288583804521921
82,0.002557851398435449
83,0.0036986846569061066
84,0.0036986846569061066
85,0.0036986846569061066
86,0.0036986846569061066
87,0.0036986846569061066
88,0.0036986846569061066
89,0.0036986846569061066
90,0.0036986846569061066
91,0.003810755158525624
92,0.003981579901076399
93,0.0044491452550912474
94,0.0044491452550912474
95,0.0044491452550912474
96,0.004745617802997093
97,0.004745617802997093
98,0.005409254453798598
99,0.005409254453798598
100,0.005409254453798598
101,0.005409254453798598
102,0.00571531132020734
103,0.005827380824934458
104,0.005827380824934458
105,0.005827380824934458
106,0.005827380824934458
107,0.005827380824934458
108,0.005827380824934458
109,0.005827380824934458
110,0.006106478569592528
111,0.006662592068873556
112,0.007502237979219446
113,0.008632089827814847
114,0.008632089827814847
115,0.008632089827814847
116,0.008632089827814847
117,0.008632089827814847
118,0.008632089827814847
119,0.008632089827814847
120,0.009781186695762183
121,0.011187172425134527
122,0.011426832199040981
123,0.011806217976917529
124,0.011806217976917529
125,0.011806217976917529
126,0.011806217976917529
127,0.011806217976917529
128,0.011806217976917529
129,0.012644436640220757
130,0.012644436640220757
131,0.012653711142309046
132,0.012653711142309046
133,0.012653711142309046
134,0.01902684563312553
135,0.019224468942025303
136,0.019224468942025303
137,0.02383799298128592
138,0.02383799298128592
139,0.02383799298128592
140,0.02383799298128592
141,0.029571639695755946
142,0.030103591145353534
143,0.030103591145353534
144,0.03540606077189543
145,0.03540606077189543
146,0.039102563053080096
147,0.04007916568896153
148,0.04066833390893413
149,0.04066833390893413
150,0.04066833390893413
151,0.04066833390893413
152,0.04066833390893413
153,0.04145237712171799
154,0.04145237712171799
