1,0,,0.000148236
2,0,,0.000296472
3,0,,0.000444708
4,0,,0.000592944
5,0,,0.00074118
6,0,,0.000889416
7,0,,0.001037652
8,0,,0.001185888
9,0,,0.001334124
10,0,,0.00148236
11,0,,0.001630596
12,0,,0.001778832
13,0,,0.001927068
14,0,,0.002075304
15,0,,0.00222354
16,0,,0.002371776
17,0,,0.002520012
18,0,,0.002668248
19,0,,0.002816484
20,0,,0.00296472
21,0,,0.003112956
22,0,,0.003261192
23,0,,0.003409428
24,0,,0.003557664
25,0,,0.0037059
26,0,,0.003854136
27,0,,0.004002372
28,0,,0.004150608
29,0,,0.004298844
30,0,,0.00444708
31,0,,0.004595316
32,0,,0.004743552
33,0,,0.004891788
34,0,,0.005040024
35,0,,0.00518826
36,0,,0.005336496
37,0,,0.005484732
38,0,,0.005632968
39,0,,0.005781204
40,0,,0.00592944
41,0,,0.006077676
42,0,,0.006225912
43,0,,0.006374148
44,0,,0.006522384
45,0,,0.00667062
46,0,,0.006818856
47,0,,0.006967092
48,0,,0.007115328
49,0,,0.007263564
50,0,,0.0074118
51,0,,0.007560036
52,0,,0.007708272
53,0,,0.007856508
54,0,,0.008004744
55,0,,0.00815298
56,0,,0.008301216
57,0,,0.008449452
58,0,,0.008597688
59,0,,0.008745924
60,0,,0.00889416
61,0,,0.009042395
62,0,,0.009190631
63,0,,0.009338867
64,0,,0.009487103
65,0,,0.009635339
66,0,,0.009783575
67,0,,0.009931811
68,0,,0.010080047
69,0,,0.010228283
70,0,,0.010376519
71,1.26E-04,,0.010524755
72,1.26E-04,,0.010672991
73,1.26E-04,,0.010821227
74,2.16E-04,,0.010969463
75,2.16E-04,,0.011117699
76,2.16E-04,,0.011265935
77,2.16E-04,,0.011414171
78,2.16E-04,,0.011562407
79,2.16E-04,,0.011710643
80,2.16E-04,,0.011858879
81,2.16E-04,,0.012007115
82,2.16E-04,,0.012155351
83,2.16E-04,,0.012303587
84,2.16E-04,,0.012451823
85,2.16E-04,,0.012600059
86,2.16E-04,,0.012748295
87,2.16E-04,,0.012896531
88,2.16E-04,,0.013044767
89,2.16E-04,,0.013193003
90,2.16E-04,,0.013341239
91,2.16E-04,,0.013489475
92,2.16E-04,,0.013637711
93,2.16E-04,,0.013785947
94,2.16E-04,,0.013934183
95,2.16E-04,,0.014082419
96,2.16E-04,,0.014230655
97,2.16E-04,,0.014378891
98,2.16E-04,,0.014527127
99,2.16E-04,,0.014675363
100,2.16E-04,,0.014823599
101,2.16E-04,,0.014971835
102,2.16E-04,,0.015120071
103,2.16E-04,,0.015268307
104,2.16E-04,,0.015416543
105,2.16E-04,,0.015564779
106,2.16E-04,,0.015713015
107,2.16E-04,,0.015861251
108,0.0018124,,0.016009487
109,0.0018124,,0.016157723
110,0.0018124,,0.016305959
111,0.0018124,,0.016454195
112,0.002749212,,0.016602431
113,0.002749212,,0.016750667
114,0.002878613,,0.016898903
115,0.003390065,,0.017047139
116,0.004350629,,0.017195375
117,0.004350629,,0.017343611
118,0.004350629,,0.017491847
119,0.004781294,,0.017640083
120,0.004781294,,0.017788319
121,0.004781294,,0.017936555
122,0.004781294,,0.018084791
123,0.004781294,,0.018233027
124,0.00504048,,0.018381263
125,0.00504048,,0.018529499
126,0.006558837,,0.018677735
127,0.007962028,,0.018825971
128,0.007962028,,0.018974207
129,0.007962028,,0.019122443
130,0.007991588,,0.019270679
131,0.011158933,,0.019418915
132,0.011158933,,0.019567151
133,0.011158933,,0.019715387
134,0.011158933,,0.019863623
135,0.011158933,,0.020011859
136,0.011158933,,0.020160095
137,0.011158933,,0.020308331
138,0.011158933,,0.020456567
139,0.011158933,,0.020604803
140,0.011158933,,0.020753039
141,0.011158933,,0.020901275
142,0.011158933,,0.021049511
143,0.011158933,,0.021197747
144,0.011158933,,0.021345983
145,0.011158933,,0.021494219
146,0.011158933,,0.021642455
147,0.011158933,,0.021790691
148,0.011158933,,0.021938927
149,0.011158933,,0.022087163
150,0.011158933,,0.022235399
151,0.011158933,,0.022383635
152,0.011158933,,0.022531871
153,0.011158933,,0.022680107
154,0.011158933,,0.022828343
155,0.011158933,,0.022976579
156,0.011158933,,0.023124815
157,0.011158933,,0.023273051
158,0.011158933,,0.023421287
159,0.011158933,,0.023569523
160,0.011158933,,0.023717759
161,0.011158933,,0.023865995
162,0.011158933,,0.024014231
163,0.011158933,,0.024162467
164,0.011158933,,0.024310703
165,0.011158933,,0.024458939
166,0.011158933,,0.024607175
167,0.011158933,,0.024755411
168,0.011158933,,0.024903647
169,0.011158933,,0.025051883
170,0.011158933,,0.025200119
171,0.011158933,,0.025348355
172,0.011158933,,0.025496591
173,0.011158933,,0.025644827
174,0.011158933,,0.025793063
175,0.011158933,,0.025941299
176,0.011158933,,0.026089535
177,0.013553052,,0.026237771
178,0.016312154,,0.026386007
179,0.020168296,,0.026534243
180,0.020168296,,0.026682479
181,0.020168296,,0.026830714
182,0.020770294,,0.02697895
183,0.020770294,,0.027127186
184,0.020770294,,0.027275422
185,0.020770294,,0.027423658
186,0.021460282,,0.027571894
187,0.036770094,,0.02772013
188,0.036770094,,0.027868366
189,0.036770094,,0.028016602
190,0.036770094,,0.028164838
191,0.036770094,,0.028313074
192,0.036770094,,0.02846131
193,0.039385454,,0.028609546
194,0.045298855,,0.028757782
195,0.045298855,,0.028906018
196,0.045298855,,0.029054254
197,0.045298855,,0.02920249
198,0.045298855,,0.029350726
199,0.045298855,,0.029498962
200,0.045298855,,0.029647198
201,0.045298855,,0.029795434
202,0.045298855,,0.02994367
203,0.045298855,,0.030091906
204,0.045298855,,0.030240142
205,0.045298855,,0.030388378
206,0.045298855,,0.030536614
207,0.045298855,,0.03068485
208,0.045298855,,0.030833086
