3,2,5654
3,3,19563
3,4,22760
3,5,26659
3,6,29644
3,7,32356
3,8,33553
3,9,33713
3,10,31001
3,11,28032
3,12,25928
3,13,24460
3,14,25100
3,15,23875
3,16,23898
3,17,23012
3,18,24057
3,19,25164
3,20,26545
3,21,25768
3,22,22542
3,23,19417
4,0,17021
4,1,17214
4,2,17345
4,3,19164
4,4,21333
4,5,25109
4,6,27080
4,7,31077
4,8,33121
4,9,33376
4,10,29483
4,11,27814
4,12,26928
4,13,26796
4,14,25808
4,15,25537
4,16,23778
4,17,24653
4,18,27585
4,19,27712
4,20,29372
4,21,25603
4,22,22847
4,23,19450
5,0,16153
5,1,14753
5,2,15901
5,3,20190
5,4,23649
5,5,25322
5,6,28029
5,7,30189
5,8,31634
5,9,31985
5,10,28902
5,11,26693
5,12,26100
5,13,26542
5,14,27612
5,15,25018
5,16,24426
5,17,26797
5,18,29047
5,19,31122
5,20,28413
5,21,24459
5,22,21261
5,23,18388
6,0,15687
6,1,14218
6,2,14771
6,3,19022
6,4,21290
6,5,25206
6,6,28161
6,7,30369
6,8,31459
6,9,30913
6,10,28702
6,11,26597
6,12,25891
6,13,26216
6,14,24369
6,15,24101
6,16,23565
6,17,21900
6,18,27817
6,19,29906
6,20,27797
6,21,23460
6,22,21653
6,23,18591
7,0,15755
7,1,15233
7,2,16534
7,3,19560
7,4,22956
7,5,27310
7,6,28698
7,7,31002
7,8,32139
7,9,30198
7,10,27654
7,11,25708
7,12,25142
7,13,25517
7,14,25710
7,15,24049
7,16,23933
7,17,24283
7,18,28099
7,19,29682
7,20,27727
7,21,24055
7,22,21418
7,23,18986
8,0,15766
8,1,14880
8,2,16371
8,3,19923
8,4,22273
8,5,25674
8,6,28010
8,7,31098
8,8,31329
8,9,31344
8,10,29775
8,11,27292
8,12,26143
8,13,26609
8,14,25963
8,15,24099
8,16,23343
8,17,27164
8,18,30151
8,19,31119
8,20,28094
8,21,22943
8,22,21402
8,23,18893
9,0,15585
9,1,15048
9,2,16552
9,3,20288
9,4,22987
9,5,26136
9,6,28512
9,7,28717
9,8,31207
9,9,31217
9,10,28824
9,11,26342
9,12,24358
9,13,23244
9,14,23663
9,15,23844
9,16,22477
9,17,22734
9,18,23487
9,19,24182
9,20,23236
9,21,21314
9,22,18518
9,23,17475
10,0,16584
10,1,16184
10,2,16948
10,3,19271
10,4,22697
10,5,25685
10,6,28762
10,7,30432
10,8,32449
10,9,31947
10,10,30240
10,11,27306
10,12,28789
10,13,1573
