3,2,5723
3,3,16607
3,4,18124
3,5,20355
3,6,21954
3,7,22804
3,8,22373
3,9,22979
3,10,22000
3,11,21039
3,12,20141
3,13,18804
3,14,18424
3,15,17577
3,16,16957
3,17,16376
3,18,17009
3,19,17855
3,20,17324
3,21,17015
3,22,15112
3,23,12168
4,0,11440
4,1,11848
4,2,12111
4,3,12907
4,4,13867
4,5,15578
4,6,16521
4,7,17934
4,8,19098
4,9,19374
4,10,18890
4,11,18782
4,12,18295
4,13,18403
4,14,17274
4,15,15629
4,16,15055
4,17,15253
4,18,16232
4,19,15823
4,20,14830
4,21,12177
4,22,10967
4,23,9586
5,0,8684
5,1,8609
5,2,9329
5,3,11358
5,4,13206
5,5,14425
5,6,15594
5,7,16445
5,8,19960
5,9,20246
5,10,17258
5,11,16395
5,12,16320
5,13,16916
5,14,18568
5,15,15642
5,16,14455
5,17,16199
5,18,16436
5,19,16376
5,20,15017
5,21,12190
5,22,10072
5,23,9192
6,0,8188
6,1,7675
6,2,8313
6,3,10168
6,4,11971
6,5,13583
6,6,14627
6,7,17355
6,8,18390
6,9,17891
6,10,15956
6,11,15631
6,12,16069
6,13,16086
6,14,14671
6,15,14895
6,16,13350
6,17,13395
6,18,15484
6,19,15536
6,20,14450
6,21,11524
6,22,10227
6,23,9025
7,0,8540
7,1,8325
7,2,9040
7,3,10599
7,4,12685
7,5,14156
7,6,15055
7,7,16096
7,8,16418
7,9,16265
7,10,15794
7,11,15269
7,12,15322
7,13,16046
7,14,15528
7,15,14345
7,16,13472
7,17,13900
7,18,15132
7,19,15577
7,20,13940
7,21,11286
7,22,9998
7,23,9085
8,0,8531
8,1,8224
8,2,8905
8,3,10517
8,4,12620
8,5,14016
8,6,15028
8,7,15553
8,8,15811
8,9,16253
8,10,16512
8,11,15513
8,12,15517
8,13,15299
8,14,15136
8,15,14643
8,16,13854
8,17,16107
8,18,17861
8,19,18773
8,20,14725
8,21,11133
8,22,9972
8,23,9470
9,0,8705
9,1,8369
9,2,9175
9,3,10819
9,4,12888
9,5,14587
9,6,16186
9,7,16207
9,8,16607
9,9,17062
9,10,16734
9,11,15824
9,12,15404
9,13,14742
9,14,14717
9,15,14445
9,16,13708
9,17,13945
9,18,14136
9,19,14136
9,20,13475
9,21,11990
9,22,10399
9,23,9610
10,0,10212
10,1,10500
10,2,10642
10,3,12039
10,4,13905
10,5,15550
10,6,17242
10,7,17860
10,8,18291
10,9,18242
10,10,18130
10,11,17886
10,12,20124
10,13,1150
